researcher_id,researcher_name,title,link,cited_by,year,authors,journal
ltu1CEYAAAAJ,Salameh P,Acceptance and attitude of Lebanese lawyers and medical students toward surrogate pregnancy: a cross-sectional study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:lf0D1wPZyaoC,1,2023,"R Nawfal, J Kassem, LN Sayegh, A Haddad, M Azzi, P Salameh, ...","Reproductive Health 20 (1), 94"
ltu1CEYAAAAJ,Salameh P,The self-assessment scale of cognitive complaints in Schizophrenia: validation of the Arabic version among a sample of lebanese patients,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:vNwWLMROEM0C,1,2023,"C Haddad, H Sacre, E Abboche, P Salameh, B Calvet","BMC psychiatry 23 (1), 415"
ltu1CEYAAAAJ,Salameh P,Asthma Management in Developing Countries,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:RW1BPcyHXiwC,1,2023,"R Azzi, S Hallit, D Saadeh, H Sacre, P Salameh",Handbook of Medical and Health Sciences in Developing Countries: Education …
ltu1CEYAAAAJ,Salameh P,Competencies required for graduated physicians: the integration of Englander’s common taxonomy in a validated scale for the assessment of competency acquiring in undergraduate …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:5AT-p8ixKR4C,1,2023,"S El Hage, MN Chahine, G Sayde, M Daaboul, J El Masri, P Salameh","Irish Journal of Medical Science (1971-) 192 (1), 499-507"
ltu1CEYAAAAJ,Salameh P,Economic burden of multiple sclerosis in low-and middle-income countries: a case study from Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:fGgrif5g-LMC,1,2023,J Dahham,
ltu1CEYAAAAJ,Salameh P,"Knowledge, attitude, risky behaviours and preventive measures and COVID-19 infection: a cross-sectional study in Lebanon",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:vJdfVD8-6ZYC,1,2023,"FR Sakr, AM Maalouf, E Msallem, AA Issa, JG Nehme, M Hoteit, ...",East Mediterr Health J 29 (4)
ltu1CEYAAAAJ,Salameh P,"Using a pharmacist-led educational tool to teach elementary and middle-school students in Lebanon about microbes, antibiotic use and antimicrobial resistance: A pilot study",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:_09KEOFGu60C,1,2023,"K Iskandar, E Makhoul, C Haddad, D Hammoudi, S EL Khatib, IA Jomha, ...",International Pharmaceutical Federation
ltu1CEYAAAAJ,Salameh P,Promouvoir l'usage approprié des médicaments chez les personnes âgées libanaises en soins primaires: chutes et facteurs associés,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:6HoeAlFIZOwC,1,2022,S El Khatib,Université Paul Sabatier-Toulouse III
ltu1CEYAAAAJ,Salameh P,Barriers to access multiple sclerosis disease-modifying therapies in Middle East and North Africa: A regional survey-based study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:FmXltp8y-ZkC,1,2022,"M Zeineddine, F Boumédiène, A Al-Hajje, P Salameh, A Helme, M Thor, ...",38 th Congress of the European Committee for Treatment and Research in …
ltu1CEYAAAAJ,Salameh P,Anger hits the road: Validation and cross-cultural adaptation of the Arabic version of driving anger scale and its association with road traffic crashes and fines,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Y1W0x10ZrwMC,1,2022,"D Youssef, P Salameh, L Abou-Abbas, LR Salmi",
ltu1CEYAAAAJ,Salameh P,Épidémiologie des erreurs médicamenteuses: étude de la prévalence et des déterminants: prévention et recherche en soins infirmiers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:EGhj4itiAA0C,1,2021,C Azar,Université Paris-Est; Université Libanaise
ltu1CEYAAAAJ,Salameh P,Physical activity and odds of coronary heart disease among Lebanese women.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:pxLfhFzThFYC,1,2021,"F Ghaddar, RK Zeidan, P Salameh, S Tatari, G Achkouty, FM Schwalm","Atherosclerosis 331, e157"
ltu1CEYAAAAJ,Salameh P,Factors related to pregnancy status among Lebanese women during COVID-19 confinement,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Qs68GpkTGbMC,1,2021,"C Haddad, SB Malhab, H Sacre, D Malaeb, J Azzi, D Khachman, ...",
ltu1CEYAAAAJ,Salameh P,Assessing Changes in Lifestyle and Health-Related Behaviors During the COVID-19 Pandemic: A Cross-Sectional Web-Based Survey Among Lebanese Adults,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:X1xEhyGaivYC,1,2021,"D Saadeh, A Hajj, D Malaeb, H Sacre, C Haddad, P Salameh",
ltu1CEYAAAAJ,Salameh P,"Eastern Mediterranean Health Journal [2021; Vol. 27, Issue 10]",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:1W67FsDfIBAC,1,2021,World Health Organization,"East. Mediterr. health j, 945-1027"
ltu1CEYAAAAJ,Salameh P,The development of a guidance framework for the implementation of quality management in the Lebanese higher education: doctoral dissertation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:MbTKqoTs-1EC,1,2021,K Saliba,Fakulteta za organizacijske študije v Novem mestu
ltu1CEYAAAAJ,Salameh P,Influence of genetic polymorphisms on waterpipe smoking phenotypes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:uQdrZ3qaPmcC,1,2020,"SB Malhab, A Hajj, FHM Lteif, P Salameh, LR Khabbaz","Gene Reports 21, 100899"
ltu1CEYAAAAJ,Salameh P,The combined outcomes of the COVID-19 pandemic and a collapsing economy on quality of life: A cross-sectional study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:0qX8s2k1IRwC,1,2020,"H Sacre, A Hajj, DA Badro, CA Selwan, R Aoun, P Salameh",Pre-Print. doi 10
ltu1CEYAAAAJ,Salameh P,"Tablet vs book learning: Impact on memory, attention and learning skills",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ZZwcLRaXOV4C,1,2020,"J Tawil, C Haddad, Y Farchakh, H Sacre, R Nabout, S Obeid, P Salameh, ...",
ltu1CEYAAAAJ,Salameh P,"Video gaming addiction and its impact on memory, attention, and learning skills in children: a Lebanese study",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Ui6Ig_dFDbcC,1,2020,"Y Farchakh, C Haddad, H Sacre, S Obeid, P Salameh, S Hallit",Child Adolescent Psychiatry Mental Health 14
ltu1CEYAAAAJ,Salameh P,Facteurs de risque et prise en charge de l'épilepsie au Liban: Enquête auprès de la population Libanaise à Beyrouth,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:6ScxedgR18sC,1,2019,L Mroueh,Université de Limoges; Université Libanaise
ltu1CEYAAAAJ,Salameh P,A retrospective study on the impact of statins on blood glucose levels in Lebanese controlled type two diabetic patients,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:0urtJCGzaFQC,1,2019,"NM Chamsine, RG Mhanna, S Hallit, P Salameh, B Malaeb, R Hallit, ...",Medical Research Archives 7 (8)
ltu1CEYAAAAJ,Salameh P,EPR19-072: breast Cancer laterality and Immunohistochemical characteristics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:654Jc7Ppz2kC,1,2019,"T Safi, P Salameh, L Aoude, M Waked, B Kobrossy","Journal of the National Comprehensive Cancer Network 17 (3.5), EPR19-072 …"
ltu1CEYAAAAJ,Salameh P,Food Allergy in Lebanese schoolchildren: a pilot cross-sectional study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:7XUxBq3GufIC,1,2019,"C Irani, S Hallit, P Salameh, G Sahyoun","Journal of Allergy and Clinical Immunology 143 (2), AB159"
ltu1CEYAAAAJ,Salameh P,"Smoking social acceptability in Lebanese adults: Effect of age, gender, family influence, and residence",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:pbQCAAeKvsAC,1,2019,"SB Malhab, S Hallit, LR Khabbaz, P Salameh","AMERICAN JOURNAL OF PREVENTIVE MEDICINE 5 (2), 35-44"
ltu1CEYAAAAJ,Salameh P,"Etude médico-économique de la prise en charge des Accidents Vasculaires Cérébraux au Liban: Coût de la maladie, Qualité de vie et Mortalité.",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:qkm5LKljiV4C,1,2018,R Abdo,Université Paris-Est; Université Libanaise
ltu1CEYAAAAJ,Salameh P,Assessment of perceptions and attitudes linked to water pipe and cigarette smoking in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:10A3hb2jUxYC,1,2018,"P Salameh, L Khabbaz, SB Malhab","Revue d'Épidémiologie et de Santé Publique 66, S376-S377"
ltu1CEYAAAAJ,Salameh P,Wheezing phenotypes and risk factors in early life,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ZOYfmFL0FrgC,1,2018,S Hallit,Université de Bordeaux
ltu1CEYAAAAJ,Salameh P,ARTICLE ORIGINAL/ORIGINAL ARTICLE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:GDem9OnCwu8C,1,2018,"S HALLIT, P SALAMEH, C BOULOS","Lebanese Medical Journal 66 (2), 63"
ltu1CEYAAAAJ,Salameh P,The Association between Diet and Symptoms of Allergic Diseases in Children Aged from 8 to 12 in Public Schools in Beirut and Mount Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:anDooRL1HQEC,1,2018,"L Odette, S Pascale, R Chantal, B Celina, K Sarah, S Danielle","Pediatr Ther 8 (349), 2161-0665.1000349"
ltu1CEYAAAAJ,Salameh P,Effect of Infection Preven-tion and Control Measures on the Length of Hospital Stay of Patients at Lebanese Hospitals,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:EsrhoZGmrkoC,1,2018,"A Dimassi, K Iskandar, R Matta, N Lahoud, PA Hanna","J Infect Dis Epidemiol 4, 050"
ltu1CEYAAAAJ,Salameh P,Usage Pattern of Drugs that are prescription in France and available OTC in Lebanon: Application on Antibiotics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:kQqwFFzsCTwC,1,2017,M Khalifeh,Université de Bordeaux; Université Libanaise
ltu1CEYAAAAJ,Salameh P,Les troubles du sommeil chez les adolescents libanais,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:aSKcRT6rTsQC,1,2017,M Chahoud,Université de Strasbourg; Université Saint-Joseph (Beyrouth)
ltu1CEYAAAAJ,Salameh P,Coût direct hospitalier des AVC au Liban,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:nOiSByfp82kC,1,2017,"R Abdo, H Hosseini, P Salameh, H Abboud","Revue Neurologique 173, S100"
ltu1CEYAAAAJ,Salameh P,CP-085 Role of the hospital pharmacist in preventing near miss transcription errors,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:cdwqcPQS8ssC,1,2017,"K Iskandar, L Safi, S Hallit, E Bouraad, P Salameh, R Zeenny","European Journal of Hospital Pharmacy 24 (Suppl 1), A38-A38"
ltu1CEYAAAAJ,Salameh P,Antibiotic knowledge and self-medication practices in a developing country,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:s_JjmAzd-pQC,1,2017,"A Jamhour, A El-Kheir, P Salameh, P Abi Hanna, H Mansour",
ltu1CEYAAAAJ,Salameh P,Perceived effectiveness of pictorial versus textual health warning labels on waterpipe tobacco packages,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:MreiaWo1ERkC,1,2016,"N Layoun, P Salameh, M Waked, Z AounBacha, E El Hitti, A Leveque, ...","Imp J Interdiscip Res 2 (12), 393-401"
ltu1CEYAAAAJ,Salameh P,"Les accidents vasculaires cérébraux au Liban: prévalence, facteurs de risque et prise en charge dans les hôpitaux",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:gFrPXmx1TSsC,1,2015,N Lahoud,Paris Est
ltu1CEYAAAAJ,Salameh P,Evaluation de l'implication d'un statut martial élevé durant la gestation sur le risque de stress oxydant et de diabète gestationnel,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:h1pkognVyKwC,1,2014,S Zein,Université de Grenoble
ltu1CEYAAAAJ,Salameh P,Exposure to pollution sources among university students: an exploratory look at the correlation with physical and mental health,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:pcWPcJyQGiUC,1,2014,"P Salameh, J Salame, M Waked, B Barbour, N Zeidan, I Baldi","Revue d’épidemiologie et de santé publique 14, 41-52"
ltu1CEYAAAAJ,Salameh P,"Consommation de substances psychoactives des étudiants universitaires Libanais: prévalence, facteurs associés et pro-tecteurs",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ovGv7akYl-cC,1,2014,"P Salameh, S Rachidi, A Al-Hajje, S Awada, K Chouaib, N Saleh","Beirut, Lebanon: Faculty of Public Health, Lebanese University"
ltu1CEYAAAAJ,Salameh P,Conditions de travail et congé maternel au Liban,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:pqnbT2bcN3wC,1,2010,"N Saadé*, P Salameh**, B Barbour***","Sciences sociales et santé 28 (2), 115-128"
ltu1CEYAAAAJ,Salameh P,Aspects actuels des infections nosocomiales au Centre Hospitalier Libanais de Beyrouth,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:cAUKuAERoUMC,1,1995,"A Al-Hajje, M Ezedine, H Hammoud, S Awada, S Rachidi, S Zein, ...",Information for authors 1
ltu1CEYAAAAJ,Salameh P,Risk Factors Related to the Consumption of Energy Drinks: Application in Lebanese School Students,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ZqLB7dQ1iF4C,1,,"A Mroueh, M Chaheen, S Awada, A Hajj, P Salameh, W Bawab, S Rachidi","Age 16, 1-193"
ltu1CEYAAAAJ,Salameh P,Immunotherapy research in the Arab world: A bibliometric analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:_5pobawY6TYC,,2025,"A Afyouni, J Kotaich, S Sarout, A Chamoun, G Chkayban, S El Hariri, ...","Transplant Immunology 90, 102218"
ltu1CEYAAAAJ,Salameh P,Quality of life and access to treatment for patients with multiple sclerosis during economic crisis: the Lebanese experience,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:aXQ7jtEqGowC,,2025,"M Zeineddine, G Ismail, M Issa, T El-Hajj, H Tfaily, M Dassouki, E Assaf, ...","Quality of Life Research, 1-11"
ltu1CEYAAAAJ,Salameh P,Validation of the Urticaria Activity Score for Cold Urticaria (ColdUAS),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:AdUz3-SiDfgC,,2025,"E Grekowitz, P Salameh, S Altrichter, DM Ahsan, K Weller, M Metz, ...",The Journal of Allergy and Clinical Immunology: In Practice
ltu1CEYAAAAJ,Salameh P,Evaluating Compliance with National Guidelines for Urinary Tract Infection Treatment in Lebanese Hospitals: A Multicenter Cross-Sectional Study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:WY6AygvC5sMC,,2025,"D Rahme, HN Chmaisse, R Hallit, P Salameh","Clinical Epidemiology and Global Health, 102032"
ltu1CEYAAAAJ,Salameh P,A cross-sectional study of public knowledge and stigma towards autism spectrum disorder in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:eiwtZcG9oBcC,,2025,"S Younes, N Mourad, C Haddad, D Saadeh, H Sacre, SB Malhab, ...","Scientific Reports 15 (1), 11680"
ltu1CEYAAAAJ,Salameh P,"Climate Variability and Vector-Borne Disease Dynamics: A Time-Series Analysis of Dengue, Malaria, and West Nile Virus in the United States",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:GZelqfngyKEC,,2025,"A Hemade, M Akiki, P Salameh",
ltu1CEYAAAAJ,Salameh P,Description of the Risk Factors for Ischemic Stroke in the Lebanese Population: Their Association with Age at First Stroke Incidence and the Predictors of Recurrence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:nlmsuG0oqtYC,,2025,"J El Masri, D El Masri, M Ghazi, A Afyouni, H Finge, J El Ahdab, M Tlayss, ...","Journal of Clinical Medicine 14 (6), 2034"
ltu1CEYAAAAJ,Salameh P,The Efficacy of Oral Dexamethasone in the Management of Symptomatic Irreversible Pulpitis Without Pulpotomy: A Non-Randomized Clinical Trial,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:jgpk9vOjLEcC,,2025,"S Chehab, R Abiad, L Nasr, H Sacre, P Salameh, R Chamseddine, ...","Surgeries 6 (1), 22"
ltu1CEYAAAAJ,Salameh P,Posterior Tibial Slope is not Correlated with Meniscal Tears in Anterior Cruciate Ligament Reconstruction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:zPkyA21Y468C,,2025,"A El Alam, T El Khoury, J Ghanimeh, J Otayek, S Semaan, P Salameh, ...","Arthroscopy, Sports Medicine, and Rehabilitation, 101114"
